tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2010-468,Estoril,Clay,28,A,20100503,25,103656,4.0,,Albert Montanes,R,175.0,ESP,29.4,103819,1.0,,Roger Federer,R,185.0,SUI,28.7,6-2 7-6(5),3,SF,82.0,0.0,0.0,61.0,42.0,29.0,13.0,10.0,2.0,3.0,2.0,1.0,65.0,43.0,28.0,10.0,10.0,3.0,6.0,34.0,1325.0,1.0,10340.0
2010-1536,Madrid Masters,Clay,56,M,20100509,55,104745,2.0,,Rafael Nadal,L,185.0,ESP,23.9,103819,1.0,,Roger Federer,R,185.0,SUI,28.7,6-4 7-6(5),3,F,131.0,2.0,2.0,81.0,59.0,32.0,14.0,11.0,8.0,11.0,9.0,0.0,88.0,59.0,35.0,14.0,11.0,7.0,11.0,3.0,6480.0,1.0,10430.0
2010-520,Roland Garros,Clay,128,G,20100524,121,104417,5.0,,Robin Soderling,R,193.0,SWE,25.7,103819,1.0,,Roger Federer,R,185.0,SUI,28.7,3-6 6-3 7-5 6-4,5,QF,150.0,14.0,6.0,126.0,81.0,59.0,25.0,20.0,5.0,7.0,12.0,2.0,119.0,76.0,56.0,23.0,20.0,5.0,9.0,7.0,4755.0,1.0,10030.0
2010-500,Halle,Grass,32,A,20100607,31,103720,8.0,,Lleyton Hewitt,R,180.0,AUS,29.2,103819,1.0,,Roger Federer,R,185.0,SUI,28.8,3-6 7-6(4) 6-4,3,F,142.0,6.0,3.0,99.0,61.0,46.0,20.0,15.0,8.0,10.0,13.0,1.0,125.0,75.0,52.0,23.0,16.0,7.0,9.0,32.0,1350.0,2.0,8390.0
2010-540,Wimbledon,Grass,128,G,20100621,121,104607,12.0,,Tomas Berdych,R,196.0,CZE,24.7,103819,1.0,,Roger Federer,R,185.0,SUI,28.8,6-4 3-6 6-1 6-4,5,QF,155.0,12.0,6.0,124.0,72.0,59.0,23.0,18.0,7.0,8.0,14.0,1.0,121.0,82.0,57.0,19.0,18.0,2.0,6.0,13.0,2825.0,2.0,8525.0
2010-421,Canada Masters,Hard,56,M,20100809,55,104918,4.0,,Andy Murray,R,190.0,GBR,23.2,103819,3.0,,Roger Federer,R,185.0,SUI,29.0,7-5 7-5,3,F,125.0,6.0,5.0,65.0,35.0,26.0,15.0,12.0,1.0,4.0,4.0,1.0,67.0,43.0,27.0,11.0,12.0,5.0,10.0,4.0,5305.0,3.0,6795.0
2010-560,US Open,Hard,128,G,20100830,126,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.2,103819,2.0,,Roger Federer,R,185.0,SUI,29.0,5-7 6-1 5-7 6-2 7-5,5,SF,224.0,4.0,3.0,151.0,94.0,64.0,36.0,26.0,4.0,7.0,12.0,5.0,160.0,84.0,62.0,35.0,25.0,6.0,12.0,3.0,6665.0,2.0,7215.0
2010-352,Paris Masters,Hard,48,M,20101107,45,104792,12.0,,Gael Monfils,R,193.0,FRA,24.1,103819,1.0,,Roger Federer,R,185.0,SUI,29.2,7-6(7) 6-7(1) 7-6(4),3,SF,161.0,15.0,5.0,124.0,74.0,60.0,29.0,18.0,6.0,7.0,18.0,1.0,122.0,76.0,65.0,25.0,18.0,3.0,4.0,14.0,2485.0,2.0,7695.0
2011-580,Australian Open,Hard,128,G,20110117,126,104925,3.0,,Novak Djokovic,R,188.0,SRB,23.6,103819,2.0,,Roger Federer,R,185.0,SUI,29.4,7-6(3) 7-5 6-4,5,SF,180.0,6.0,5.0,125.0,86.0,63.0,16.0,17.0,7.0,10.0,5.0,0.0,105.0,62.0,45.0,20.0,17.0,9.0,14.0,3.0,6240.0,2.0,9245.0
2011-495,Dubai,Hard,32,A,20110221,31,104925,2.0,,Novak Djokovic,R,188.0,SRB,23.7,103819,1.0,,Roger Federer,R,185.0,SUI,29.5,6-3 6-3,3,F,72.0,5.0,0.0,49.0,33.0,27.0,9.0,9.0,1.0,2.0,5.0,1.0,58.0,35.0,22.0,9.0,9.0,6.0,10.0,3.0,7880.0,2.0,7965.0
