tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2014-540,Wimbledon,Grass,128,G,20140623,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.0,105777,11.0,,Grigor Dimitrov,R,188.0,BUL,23.1,6-4 3-6 7-6(2) 7-6(7),5,SF,182.0,17.0,2.0,145.0,102.0,74.0,24.0,21.0,8.0,11.0,15.0,8.0,131.0,82.0,67.0,22.0,22.0,3.0,6.0,2.0,12330.0,13.0,2595.0
2014-422,Cincinnati Masters,Hard,56,M,20140810,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.2,104468,,,Gilles Simon,R,183.0,FRA,29.6,6-3 4-6 6-4,3,R32,130.0,7.0,3.0,85.0,60.0,44.0,11.0,15.0,2.0,5.0,5.0,2.0,89.0,48.0,33.0,23.0,14.0,6.0,10.0,1.0,12860.0,31.0,1145.0
2014-560,US Open,Hard,128,G,20140825,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.2,106043,,,Diego Schwartzman,R,170.0,ARG,22.0,6-1 6-2 6-4,5,R128,97.0,7.0,3.0,76.0,47.0,36.0,18.0,13.0,4.0,6.0,1.0,3.0,70.0,35.0,21.0,12.0,12.0,5.0,12.0,1.0,12770.0,79.0,656.0
2014-560,US Open,Hard,128,G,20140825,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.2,103908,,,Paul Henri Mathieu,R,185.0,FRA,32.6,6-1 6-3 6-0,5,R64,88.0,13.0,0.0,57.0,43.0,38.0,8.0,11.0,1.0,1.0,2.0,9.0,77.0,39.0,23.0,12.0,11.0,5.0,12.0,1.0,12770.0,81.0,649.0
2014-560,US Open,Hard,128,G,20140825,97,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.2,105023,,,Sam Querrey,R,198.0,USA,26.8,6-3 6-2 6-2,5,R32,85.0,5.0,1.0,74.0,51.0,38.0,11.0,13.0,2.0,4.0,7.0,3.0,72.0,46.0,26.0,6.0,12.0,5.0,12.0,1.0,12770.0,57.0,820.0
2014-560,US Open,Hard,128,G,20140825,113,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.2,104259,22.0,,Philipp Kohlschreiber,R,178.0,GER,30.8,6-1 7-5 6-4,5,R16,123.0,6.0,0.0,85.0,55.0,42.0,21.0,15.0,2.0,2.0,6.0,3.0,85.0,44.0,32.0,19.0,14.0,5.0,9.0,1.0,12770.0,25.0,1505.0
2014-560,US Open,Hard,128,G,20140825,121,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.2,104918,8.0,,Andy Murray,R,190.0,GBR,27.2,7-6(1) 6-7(1) 6-2 6-4,5,QF,212.0,8.0,3.0,152.0,96.0,64.0,29.0,21.0,12.0,16.0,9.0,4.0,133.0,75.0,48.0,28.0,21.0,3.0,10.0,1.0,12770.0,9.0,3150.0
2014-747,Beijing,Hard,32,A,20140929,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,104198,,,Guillermo Garcia Lopez,R,188.0,ESP,31.3,6-2 6-1,3,R32,64.0,1.0,1.0,49.0,34.0,20.0,10.0,8.0,4.0,6.0,0.0,3.0,45.0,18.0,8.0,7.0,7.0,0.0,6.0,1.0,12150.0,38.0,1040.0
2014-747,Beijing,Hard,32,A,20140929,17,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,105577,,,Vasek Pospisil,R,193.0,CAN,24.2,6-3 7-5,3,R16,86.0,5.0,0.0,50.0,34.0,28.0,11.0,10.0,0.0,1.0,14.0,6.0,76.0,46.0,32.0,10.0,11.0,5.0,9.0,1.0,12150.0,41.0,965.0
2014-747,Beijing,Hard,32,A,20140929,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,105777,5.0,,Grigor Dimitrov,R,188.0,BUL,23.3,6-2 6-4,3,QF,90.0,2.0,3.0,63.0,39.0,31.0,8.0,9.0,6.0,8.0,2.0,3.0,60.0,34.0,19.0,10.0,9.0,3.0,8.0,1.0,12150.0,10.0,3710.0
2014-747,Beijing,Hard,32,A,20140929,29,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,104918,6.0,,Andy Murray,R,190.0,GBR,27.3,6-3 6-4,3,SF,97.0,4.0,0.0,62.0,35.0,24.0,20.0,10.0,4.0,5.0,4.0,2.0,58.0,34.0,24.0,8.0,9.0,3.0,6.0,1.0,12150.0,11.0,3365.0
2014-747,Beijing,Hard,32,A,20140929,31,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,104607,3.0,,Tomas Berdych,R,196.0,CZE,29.0,6-0 6-2,3,F,67.0,4.0,1.0,45.0,32.0,22.0,8.0,7.0,1.0,2.0,1.0,3.0,42.0,24.0,11.0,4.0,7.0,2.0,8.0,1.0,12150.0,6.0,4115.0
2014-5014,Shanghai Masters,Hard,56,M,20141005,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,106233,,,Dominic Thiem,R,185.0,AUT,21.0,6-3 6-4,3,R32,88.0,7.0,1.0,55.0,43.0,35.0,7.0,10.0,2.0,2.0,5.0,3.0,73.0,40.0,28.0,14.0,9.0,6.0,8.0,1.0,12150.0,39.0,1024.0
2014-5014,Shanghai Masters,Hard,56,M,20141005,41,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,105062,,,Mikhail Kukushkin,R,183.0,KAZ,26.7,6-3 4-6 6-4,3,R16,126.0,13.0,2.0,95.0,65.0,49.0,14.0,15.0,3.0,5.0,9.0,0.0,84.0,60.0,40.0,14.0,14.0,5.0,8.0,1.0,12150.0,85.0,642.0
2014-5014,Shanghai Masters,Hard,56,M,20141005,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.3,103970,5.0,,David Ferrer,R,175.0,ESP,32.5,6-4 6-2,3,QF,95.0,4.0,0.0,53.0,38.0,32.0,9.0,9.0,2.0,2.0,2.0,1.0,74.0,42.0,31.0,10.0,9.0,4.0,7.0,1.0,12150.0,5.0,4495.0
2014-352,Paris Masters,Hard,48,M,20141027,17,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.4,104259,,,Philipp Kohlschreiber,R,178.0,GER,31.0,6-3 6-4,3,R32,85.0,3.0,1.0,62.0,38.0,28.0,13.0,10.0,0.0,1.0,2.0,0.0,58.0,27.0,18.0,15.0,9.0,4.0,7.0,1.0,11510.0,24.0,1460.0
2014-352,Paris Masters,Hard,48,M,20141027,45,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.4,105453,6.0,,Kei Nishikori,R,178.0,JPN,24.8,6-2 6-3,3,SF,62.0,8.0,0.0,48.0,36.0,29.0,6.0,9.0,3.0,4.0,1.0,4.0,48.0,32.0,21.0,2.0,8.0,3.0,7.0,1.0,11510.0,7.0,4355.0
2014-605,Tour Finals,Hard,8,F,20141109,501,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.4,104527,3.0,,Stan Wawrinka,R,183.0,SUI,29.6,6-3 6-0,3,RR,65.0,3.0,0.0,48.0,34.0,26.0,7.0,8.0,2.0,3.0,2.0,3.0,45.0,22.0,10.0,6.0,7.0,4.0,9.0,1.0,10010.0,4.0,4895.0
2014-605,Tour Finals,Hard,8,F,20141109,502,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.4,104607,6.0,,Tomas Berdych,R,196.0,CZE,29.1,6-2 6-2,3,RR,69.0,3.0,1.0,41.0,24.0,20.0,12.0,8.0,0.0,0.0,2.0,2.0,52.0,22.0,16.0,9.0,8.0,2.0,6.0,1.0,10010.0,7.0,4465.0
2014-605,Tour Finals,Hard,8,F,20141109,515,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.4,103819,2.0,,Roger Federer,R,185.0,SUI,33.2,W/O,3,F,,,,,,,,,,,,,,,,,,,,1.0,10010.0,2.0,8700.0
2015-451,Doha,Hard,32,A,20150105,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6,105583,,,Dusan Lajovic,R,180.0,SRB,24.5,6-2 6-1,3,R32,59.0,3.0,2.0,50.0,35.0,24.0,8.0,8.0,3.0,4.0,0.0,2.0,43.0,27.0,13.0,5.0,7.0,1.0,6.0,1.0,11360.0,68.0,711.0
2015-580,Australian Open,Hard,128,G,20150119,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6,105379,,Q,Aljaz Bedene,R,181.0,SLO,25.5,6-3 6-2 6-4,5,R128,109.0,8.0,3.0,79.0,52.0,44.0,17.0,14.0,3.0,3.0,12.0,3.0,89.0,53.0,35.0,17.0,13.0,4.0,8.0,1.0,11405.0,116.0,487.0
2015-580,Australian Open,Hard,128,G,20150119,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6,105723,,,Andrey Kuznetsov,R,185.0,RUS,23.9,6-0 6-1 6-4,5,R64,84.0,7.0,2.0,57.0,35.0,30.0,15.0,12.0,0.0,1.0,2.0,3.0,80.0,39.0,24.0,12.0,11.0,6.0,13.0,1.0,11405.0,88.0,595.0
2015-580,Australian Open,Hard,128,G,20150119,97,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6,104269,31.0,,Fernando Verdasco,L,188.0,ESP,31.1,7-6(8) 6-3 6-4,5,R32,141.0,11.0,0.0,91.0,66.0,54.0,17.0,16.0,3.0,3.0,16.0,5.0,123.0,76.0,58.0,17.0,15.0,12.0,14.0,1.0,11405.0,33.0,1135.0
2015-580,Australian Open,Hard,128,G,20150119,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6,104527,4.0,,Stan Wawrinka,R,183.0,SUI,29.8,7-6(1) 3-6 6-4 4-6 6-0,5,SF,210.0,5.0,3.0,135.0,88.0,61.0,28.0,23.0,3.0,8.0,10.0,4.0,158.0,94.0,60.0,33.0,24.0,10.0,17.0,1.0,11405.0,4.0,5370.0
2015-580,Australian Open,Hard,128,G,20150119,127,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.6,104918,6.0,,Andy Murray,R,190.0,GBR,27.6,7-6(5) 6-7(4) 6-3 6-0,5,F,219.0,9.0,1.0,136.0,81.0,48.0,34.0,20.0,7.0,12.0,10.0,3.0,118.0,77.0,50.0,14.0,19.0,7.0,16.0,1.0,11405.0,6.0,4675.0
2015-495,Dubai,Hard,32,A,20150223,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,105577,,,Vasek Pospisil,R,193.0,CAN,24.6,6-4 6-4,3,R32,78.0,5.0,2.0,56.0,28.0,22.0,17.0,10.0,2.0,3.0,2.0,6.0,62.0,32.0,26.0,10.0,10.0,1.0,4.0,1.0,13045.0,63.0,785.0
2015-495,Dubai,Hard,32,A,20150223,17,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,104979,,,Andrey Golubev,R,185.0,KAZ,27.5,6-1 6-2,3,R16,60.0,1.0,0.0,43.0,28.0,21.0,11.0,8.0,0.0,0.0,2.0,1.0,49.0,27.0,16.0,7.0,7.0,6.0,10.0,1.0,13045.0,107.0,521.0
2015-495,Dubai,Hard,32,A,20150223,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,104947,,Q,Marsel Ilhan,R,190.0,TUR,27.7,6-1 6-1,3,QF,49.0,7.0,1.0,42.0,27.0,23.0,8.0,7.0,3.0,3.0,3.0,1.0,41.0,24.0,15.0,2.0,7.0,2.0,7.0,1.0,13045.0,104.0,538.0
2015-495,Dubai,Hard,32,A,20150223,29,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,104607,4.0,,Tomas Berdych,R,196.0,CZE,29.4,6-0 5-7 6-4,3,SF,124.0,4.0,1.0,85.0,54.0,39.0,14.0,14.0,2.0,5.0,4.0,0.0,78.0,42.0,25.0,17.0,14.0,4.0,10.0,1.0,13045.0,8.0,4460.0
2015-D006,Davis Cup WG R1: SRB vs CRO,Hard,4,D,20150306,1,104925,,,Novak Djokovic,R,188.0,SRB,27.7,106243,,,Mate Delic,R,196.0,CRO,21.4,6-3 6-2 6-4,5,RR,,,,,,,,,,,,,,,,,,,,1.0,13165.0,158.0,322.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,33,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,104571,,,Marcos Baghdatis,R,183.0,CYP,29.7,6-1 6-3,3,R64,60.0,6.0,1.0,39.0,29.0,24.0,8.0,8.0,0.0,0.0,3.0,3.0,51.0,31.0,22.0,4.0,8.0,1.0,5.0,1.0,13205.0,61.0,788.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,105077,,,Albert Ramos,L,188.0,ESP,27.1,7-5 6-3,3,R32,85.0,1.0,3.0,62.0,37.0,29.0,15.0,11.0,3.0,5.0,2.0,4.0,58.0,39.0,25.0,8.0,10.0,5.0,9.0,1.0,13205.0,68.0,730.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,81,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,104545,18.0,,John Isner,R,206.0,USA,29.8,6-4 7-6(5),3,R16,92.0,7.0,1.0,68.0,46.0,38.0,14.0,11.0,2.0,2.0,8.0,0.0,65.0,51.0,39.0,7.0,11.0,1.0,2.0,1.0,13205.0,20.0,1720.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,89,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,106071,32.0,,Bernard Tomic,R,193.0,AUS,22.3, W/O,3,QF,,,,,,,,,,,,,,,,,,,,1.0,13205.0,35.0,1150.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,93,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,104918,4.0,,Andy Murray,R,190.0,GBR,27.8,6-2 6-3,3,SF,88.0,1.0,2.0,55.0,32.0,20.0,16.0,9.0,2.0,3.0,2.0,4.0,55.0,26.0,13.0,14.0,8.0,2.0,6.0,1.0,13205.0,4.0,5425.0
2015-404,Indian Wells Masters,Hard,96,M,20150312,95,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.7,103819,2.0,,Roger Federer,R,185.0,SUI,33.5,6-3 6-7(5) 6-2,3,F,138.0,8.0,5.0,101.0,61.0,47.0,21.0,15.0,8.0,10.0,6.0,3.0,98.0,57.0,41.0,15.0,14.0,8.0,13.0,1.0,13205.0,2.0,9205.0
2015-403,Miami Masters,Hard,96,M,20150325,33,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,105373,,,Martin Klizan,L,190.0,SVK,25.6,6-0 5-7 6-1,3,R64,116.0,4.0,2.0,77.0,53.0,35.0,13.0,13.0,1.0,4.0,0.0,3.0,92.0,50.0,26.0,17.0,12.0,12.0,19.0,1.0,13205.0,41.0,1065.0
2015-403,Miami Masters,Hard,96,M,20150325,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,104327,,Q,Steve Darcis,R,178.0,BEL,31.0,6-0 7-5,3,R32,89.0,5.0,0.0,52.0,40.0,29.0,8.0,9.0,0.0,1.0,1.0,0.0,87.0,49.0,23.0,18.0,9.0,9.0,14.0,1.0,13205.0,84.0,603.0
2015-403,Miami Masters,Hard,96,M,20150325,81,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,105238,,,Alexandr Dolgopolov,R,180.0,UKR,26.3,6-7(3) 7-5 6-0,3,R16,119.0,10.0,2.0,89.0,54.0,39.0,21.0,15.0,6.0,9.0,1.0,4.0,85.0,47.0,34.0,11.0,15.0,3.0,10.0,1.0,13205.0,65.0,760.0
2015-403,Miami Masters,Hard,96,M,20150325,95,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,104918,3.0,,Andy Murray,R,190.0,GBR,27.8,7-6(3) 4-6 6-0,3,F,167.0,4.0,4.0,92.0,57.0,36.0,19.0,14.0,3.0,6.0,8.0,3.0,107.0,63.0,40.0,19.0,14.0,13.0,18.0,1.0,13205.0,4.0,5695.0
2015-410,Monte Carlo Masters,Clay,56,M,20150412,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,105077,,Q,Albert Ramos,L,188.0,ESP,27.2,6-1 6-4,3,R32,87.0,3.0,2.0,54.0,29.0,23.0,16.0,9.0,3.0,4.0,0.0,3.0,62.0,35.0,18.0,14.0,8.0,9.0,13.0,1.0,13205.0,67.0,742.0
2015-410,Monte Carlo Masters,Clay,56,M,20150412,41,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,104890,,,Andreas Haider Maurer,R,190.0,AUT,28.0,6-4 6-0,3,R16,57.0,2.0,0.0,41.0,26.0,20.0,12.0,8.0,0.0,0.0,3.0,3.0,42.0,26.0,15.0,5.0,8.0,1.0,5.0,1.0,13205.0,52.0,876.0
2015-410,Monte Carlo Masters,Clay,56,M,20150412,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,105227,8.0,,Marin Cilic,R,198.0,CRO,26.5,6-0 6-3,3,QF,66.0,1.0,0.0,44.0,27.0,23.0,8.0,7.0,2.0,2.0,3.0,1.0,56.0,32.0,18.0,8.0,8.0,5.0,10.0,1.0,13205.0,10.0,3360.0
2015-410,Monte Carlo Masters,Clay,56,M,20150412,55,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.8,104607,6.0,,Tomas Berdych,R,196.0,CZE,29.5,7-5 4-6 6-3,3,F,163.0,2.0,5.0,102.0,60.0,40.0,21.0,16.0,6.0,10.0,1.0,0.0,108.0,48.0,36.0,27.0,15.0,9.0,14.0,1.0,13205.0,8.0,4510.0
2015-416,Rome Masters,Clay,56,M,20150510,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.9,104597,,,Nicolas Almagro,R,183.0,ESP,29.7,6-1 6-7(5) 6-3,3,R32,122.0,11.0,0.0,91.0,65.0,51.0,15.0,15.0,1.0,1.0,11.0,2.0,83.0,47.0,33.0,19.0,13.0,0.0,3.0,1.0,13845.0,174.0,290.0
2015-416,Rome Masters,Clay,56,M,20150510,41,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.9,105064,,Q,Thomaz Bellucci,L,188.0,BRA,27.3,5-7 6-2 6-3,3,R16,120.0,2.0,0.0,73.0,51.0,42.0,12.0,15.0,0.0,2.0,6.0,3.0,94.0,60.0,39.0,17.0,14.0,8.0,12.0,1.0,13845.0,68.0,714.0
2015-416,Rome Masters,Clay,56,M,20150510,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.9,105453,5.0,,Kei Nishikori,R,178.0,JPN,25.3,6-3 3-6 6-1,3,QF,108.0,3.0,2.0,72.0,49.0,41.0,11.0,13.0,2.0,3.0,6.0,2.0,76.0,46.0,28.0,18.0,12.0,3.0,6.0,1.0,13845.0,6.0,5040.0
2015-416,Rome Masters,Clay,56,M,20150510,53,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.9,103970,7.0,,David Ferrer,R,175.0,ESP,33.1,6-4 6-4,3,SF,95.0,4.0,0.0,73.0,49.0,33.0,16.0,10.0,3.0,3.0,1.0,1.0,51.0,37.0,29.0,5.0,10.0,3.0,5.0,1.0,13845.0,8.0,4310.0
2015-416,Rome Masters,Clay,56,M,20150510,55,104925,1.0,,Novak Djokovic,R,188.0,SRB,27.9,103819,2.0,,Roger Federer,R,185.0,SUI,33.7,6-4 6-3,3,F,76.0,5.0,1.0,53.0,38.0,32.0,10.0,10.0,1.0,1.0,7.0,1.0,62.0,39.0,30.0,8.0,9.0,3.0,5.0,1.0,13845.0,2.0,8645.0
2015-520,Roland Garros,Clay,128,G,20150524,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.0,103813,,,Jarkko Nieminen,L,185.0,FIN,33.8,6-2 7-5 6-2,5,R128,123.0,6.0,1.0,87.0,65.0,47.0,13.0,14.0,5.0,6.0,2.0,0.0,95.0,52.0,36.0,15.0,14.0,7.0,13.0,1.0,13845.0,87.0,603.0
2015-520,Roland Garros,Clay,128,G,20150524,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.0,104180,,,Gilles Muller,L,193.0,LUX,32.0,6-1 6-4 6-4,5,R64,106.0,3.0,1.0,73.0,50.0,42.0,15.0,14.0,3.0,4.0,4.0,6.0,85.0,46.0,31.0,16.0,13.0,7.0,12.0,1.0,13845.0,55.0,868.0
2015-520,Roland Garros,Clay,128,G,20150524,97,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.0,106423,,WC,Thanasi Kokkinakis,R,196.0,AUS,19.1,6-4 6-4 6-4,5,R32,109.0,4.0,0.0,76.0,58.0,49.0,12.0,15.0,0.0,0.0,8.0,3.0,81.0,56.0,41.0,14.0,15.0,5.0,8.0,1.0,13845.0,84.0,619.0
2015-520,Roland Garros,Clay,128,G,20150524,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.0,104918,3.0,,Andy Murray,R,190.0,GBR,28.0,6-3 6-3 5-7 5-7 6-1,5,SF,249.0,8.0,2.0,141.0,98.0,67.0,29.0,25.0,1.0,4.0,12.0,1.0,149.0,98.0,63.0,28.0,24.0,13.0,19.0,1.0,13845.0,3.0,7040.0
2015-540,Wimbledon,Grass,128,G,20150629,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.1,104259,,,Philipp Kohlschreiber,R,178.0,GER,31.7,6-4 6-4 6-4,5,R128,,12.0,1.0,84.0,61.0,46.0,13.0,15.0,7.0,9.0,6.0,4.0,103.0,66.0,42.0,17.0,15.0,7.0,12.0,1.0,13845.0,33.0,1195.0
2015-540,Wimbledon,Grass,128,G,20150629,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.1,103813,,,Jarkko Nieminen,L,185.0,FIN,33.9,6-4 6-2 6-3,5,R64,,8.0,1.0,73.0,50.0,39.0,17.0,14.0,0.0,1.0,2.0,2.0,87.0,59.0,36.0,12.0,13.0,9.0,14.0,1.0,13845.0,92.0,564.0
2015-540,Wimbledon,Grass,128,G,20150629,97,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.1,106071,27.0,,Bernard Tomic,R,193.0,AUS,22.6,6-3 6-3 6-3,5,R32,,15.0,1.0,81.0,58.0,47.0,15.0,14.0,3.0,3.0,9.0,2.0,82.0,54.0,33.0,15.0,13.0,9.0,13.0,1.0,13845.0,26.0,1355.0
2015-540,Wimbledon,Grass,128,G,20150629,113,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.1,104731,14.0,,Kevin Anderson,R,203.0,RSA,29.1,6-7(6) 6-7(6) 6-1 6-4 7-5,5,R16,,13.0,4.0,170.0,116.0,86.0,37.0,27.0,7.0,8.0,40.0,8.0,168.0,98.0,81.0,29.0,26.0,3.0,8.0,1.0,13845.0,14.0,2090.0
2015-540,Wimbledon,Grass,128,G,20150629,121,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.1,105227,9.0,,Marin Cilic,R,198.0,CRO,26.7,6-4 6-4 6-4,5,QF,,4.0,1.0,81.0,58.0,46.0,17.0,15.0,0.0,0.0,8.0,0.0,83.0,46.0,35.0,18.0,15.0,2.0,5.0,1.0,13845.0,9.0,3540.0
2015-540,Wimbledon,Grass,128,G,20150629,125,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.1,104755,21.0,,Richard Gasquet,R,185.0,FRA,29.0,7-6(2) 6-4 6-4,5,SF,,12.0,2.0,98.0,74.0,58.0,11.0,16.0,3.0,4.0,6.0,6.0,113.0,58.0,38.0,30.0,16.0,5.0,8.0,1.0,13845.0,20.0,1610.0
2015-540,Wimbledon,Grass,128,G,20150629,127,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.1,103819,2.0,,Roger Federer,R,185.0,SUI,33.8,7-6(1) 6-7(10) 6-4 6-3,5,F,176.0,13.0,1.0,145.0,95.0,70.0,30.0,21.0,6.0,7.0,14.0,3.0,141.0,94.0,70.0,23.0,22.0,6.0,10.0,1.0,13845.0,2.0,9665.0
2015-421,Canada Masters,Hard,56,M,20150810,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,105064,,,Thomaz Bellucci,L,188.0,BRA,27.6,6-3 7-6(4),3,R32,,3.0,1.0,78.0,49.0,38.0,17.0,11.0,5.0,5.0,6.0,0.0,82.0,58.0,36.0,14.0,10.0,6.0,7.0,1.0,13755.0,33.0,1145.0
2015-421,Canada Masters,Hard,56,M,20150810,41,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,106058,,,Jack Sock,R,185.0,USA,22.8,6-2 6-1,3,R16,,3.0,0.0,44.0,28.0,22.0,12.0,8.0,1.0,1.0,1.0,1.0,43.0,30.0,17.0,5.0,7.0,2.0,6.0,1.0,13755.0,35.0,1115.0
2015-421,Canada Masters,Hard,56,M,20150810,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,105208,,Q,Ernests Gulbis,R,190.0,LAT,26.9,5-7 7-6(7) 6-1,3,QF,,10.0,5.0,80.0,50.0,40.0,19.0,15.0,3.0,6.0,9.0,7.0,110.0,61.0,42.0,24.0,16.0,4.0,9.0,1.0,13755.0,87.0,585.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,25,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,105332,,LL,Benoit Paire,R,196.0,FRA,26.2,7-5 6-2,3,R32,,1.0,1.0,62.0,43.0,27.0,10.0,10.0,3.0,5.0,4.0,3.0,90.0,42.0,26.0,18.0,10.0,10.0,15.0,1.0,14265.0,42.0,1000.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,41,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,105676,13.0,,David Goffin,R,180.0,BEL,24.6,6-4 2-6 6-3,3,R16,,3.0,7.0,77.0,49.0,32.0,13.0,14.0,1.0,6.0,2.0,3.0,76.0,43.0,28.0,16.0,13.0,2.0,7.0,1.0,14265.0,14.0,2090.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,49,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,104527,5.0,,Stan Wawrinka,R,183.0,SUI,30.3,6-4 6-1,3,QF,,1.0,2.0,45.0,31.0,23.0,10.0,8.0,0.0,0.0,4.0,1.0,58.0,29.0,19.0,13.0,9.0,0.0,4.0,1.0,14265.0,5.0,5575.0
2015-422,Cincinnati Masters,Hard,56,M,20150816,53,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,105238,,Q,Alexandr Dolgopolov,R,180.0,UKR,26.7,4-6 7-6(5) 6-2,3,SF,,8.0,6.0,103.0,62.0,40.0,24.0,15.0,5.0,8.0,6.0,6.0,88.0,42.0,29.0,23.0,15.0,1.0,5.0,1.0,14265.0,66.0,750.0
2015-560,US Open,Hard,128,G,20150831,1,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,105154,,,Joao Souza,R,193.0,BRA,27.2,6-1 6-1 6-1,5,R128,,8.0,0.0,52.0,39.0,36.0,8.0,11.0,0.0,0.0,3.0,2.0,57.0,31.0,17.0,7.0,10.0,3.0,10.0,1.0,14865.0,91.0,554.0
2015-560,US Open,Hard,128,G,20150831,65,104925,1.0,,Novak Djokovic,R,188.0,SRB,28.2,104890,,,Andreas Haider Maurer,R,190.0,AUT,28.4,6-4 6-1 6-2,5,R64,,5.0,2.0,64.0,42.0,35.0,17.0,13.0,0.0,0.0,3.0,6.0,69.0,32.0,19.0,17.0,12.0,5.0,10.0,1.0,14865.0,52.0,870.0
