tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2004-1720,Bangkok,Hard,32,A,20040927,7,102615,,,Dennis Van Scheppingen,R,185.0,NED,29.2,104925,,WC,Novak Djokovic,R,188.0,SRB,17.3,4-6 7-5 6-4,3,R32,112.0,7.0,7.0,88.0,57.0,39.0,18.0,16.0,3.0,7.0,15.0,12.0,118.0,70.0,45.0,22.0,16.0,10.0,15.0,81.0,496.0,248.0,148.0
2004-439,Umag,Clay,32,A,20040719,5,103835,4.0,,Filippo Volandri,R,183.0,ITA,22.8,104925,,Q,Novak Djokovic,R,188.0,SRB,17.1,7-6(5) 6-1,3,R32,90.0,0.0,7.0,74.0,39.0,22.0,18.0,10.0,6.0,10.0,4.0,6.0,65.0,40.0,20.0,6.0,9.0,2.0,8.0,65.0,630.0,368.0,83.0
2004-773,Bucharest,Clay,32,A,20040913,23,103970,6.0,,David Ferrer,R,175.0,ESP,22.4,104925,,Q,Novak Djokovic,R,188.0,SRB,17.3,4-6 6-4 6-4,3,R16,155.0,1.0,2.0,107.0,61.0,34.0,25.0,15.0,14.0,19.0,3.0,1.0,98.0,62.0,37.0,14.0,15.0,5.0,11.0,54.0,714.0,272.0,128.0
2005-352,Paris Masters,Carpet,48,M,20051031,35,103990,14.0,,Tommy Robredo,R,180.0,ESP,23.5,104925,,Q,Novak Djokovic,R,188.0,SRB,18.4,6-4 6-3,3,R16,81.0,6.0,3.0,57.0,33.0,27.0,11.0,9.0,3.0,4.0,4.0,3.0,78.0,41.0,27.0,15.0,10.0,9.0,13.0,21.0,1370.0,85.0,488.0
2005-375,Lyon,Carpet,32,A,20051024,24,103694,,,Olivier Rochus,R,168.0,BEL,24.7,104925,,,Novak Djokovic,R,188.0,SRB,18.4,7-6(4) 7-5,3,R16,114.0,2.0,1.0,76.0,58.0,46.0,9.0,12.0,1.0,2.0,13.0,3.0,95.0,64.0,44.0,15.0,12.0,9.0,11.0,24.0,1160.0,88.0,468.0
2005-439,Umag,Clay,32,A,20050725,23,103507,7.0,,Juan Carlos Ferrero,R,183.0,ESP,25.4,104925,,,Novak Djokovic,R,188.0,SRB,18.1,6-4 6-2,3,R16,78.0,0.0,2.0,55.0,43.0,30.0,6.0,9.0,2.0,4.0,1.0,6.0,62.0,37.0,22.0,8.0,9.0,10.0,15.0,28.0,1170.0,97.0,417.0
2005-520,Roland Garros,Clay,128,G,20050523,81,103909,8.0,,Guillermo Coria,R,175.0,ARG,23.3,104925,,Q,Novak Djokovic,R,188.0,SRB,18.0,4-6 6-2 3-2 RET,5,R64,114.0,0.0,7.0,84.0,59.0,37.0,10.0,11.0,8.0,12.0,3.0,3.0,80.0,42.0,23.0,17.0,12.0,5.0,11.0,9.0,2040.0,153.0,287.0
2005-540,Wimbledon,Grass,128,G,20050620,110,103206,9.0,,Sebastien Grosjean,R,175.0,FRA,27.0,104925,,Q,Novak Djokovic,R,188.0,SRB,18.0,7-5 6-4 5-7 6-4,5,R32,171.0,7.0,3.0,140.0,79.0,60.0,35.0,22.0,3.0,4.0,6.0,4.0,126.0,88.0,66.0,21.0,22.0,6.0,9.0,27.0,1215.0,128.0,337.0
2005-573,Valencia,Clay,32,A,20050404,14,102179,,,Antony Dupuis,R,185.0,FRA,32.1,104925,,Q,Novak Djokovic,R,188.0,SRB,17.8,6-4 7-5,3,R32,96.0,2.0,1.0,68.0,34.0,23.0,18.0,11.0,5.0,8.0,2.0,4.0,69.0,41.0,29.0,7.0,11.0,5.0,10.0,114.0,368.0,160.0,282.0
2005-580,Australian Open,Hard,128,G,20050117,17,103498,4.0,,Marat Safin,R,193.0,RUS,24.9,104925,,Q,Novak Djokovic,R,188.0,SRB,17.6,6-0 6-2 6-1,5,R128,74.0,1.0,1.0,51.0,27.0,25.0,13.0,10.0,0.0,1.0,1.0,5.0,66.0,39.0,16.0,5.0,11.0,4.0,13.0,4.0,3060.0,188.0,229.0
2005-D033,Davis Cup G1 R2: SCG vs BEL,Clay,4,D,20050429,2,103694,,,Olivier Rochus,R,168.0,BEL,24.2,104925,,,Novak Djokovic,R,188.0,SRB,17.9,1-6 7-5 6-7(3) 6-1 6-3,5,RR,,,,,,,,,,,,,,,,,,,,33.0,991.0,142.0,304.0
2005-D033,Davis Cup G1 R2: SCG vs BEL,Clay,4,D,20050429,5,104019,,,Kristof Vliegen,R,193.0,BEL,22.8,104925,,,Novak Djokovic,R,188.0,SRB,17.9,6-3 6-3 3-6 6-2,5,RR,,,,,,,,,,,,,,,,,,,,104.0,422.0,142.0,304.0
2006-1536,Madrid Masters,Hard,48,M,20061016,43,103602,10.0,,Fernando Gonzalez,R,183.0,CHI,26.2,104925,15.0,,Novak Djokovic,R,188.0,SRB,19.4,7-5 5-7 7-5,3,QF,141.0,8.0,4.0,97.0,55.0,45.0,22.0,18.0,2.0,5.0,5.0,3.0,108.0,75.0,52.0,16.0,18.0,7.0,11.0,10.0,1965.0,17.0,1360.0
2006-352,Paris Masters,Carpet,48,M,20061030,19,103908,,,Paul Henri Mathieu,R,185.0,FRA,24.7,104925,12.0,,Novak Djokovic,R,188.0,SRB,19.4,7-6(11) 7-6(4),3,R32,161.0,13.0,3.0,110.0,55.0,43.0,26.0,12.0,9.0,12.0,6.0,0.0,87.0,49.0,36.0,18.0,12.0,4.0,7.0,54.0,723.0,16.0,1465.0
2006-407,Rotterdam,Hard,32,A,20060220,27,103285,6.0,,Radek Stepanek,R,185.0,CZE,27.2,104925,,Q,Novak Djokovic,R,188.0,SRB,18.7,7-5 4-6 7-6(2),3,QF,140.0,20.0,6.0,95.0,64.0,51.0,17.0,17.0,3.0,5.0,3.0,3.0,107.0,74.0,51.0,20.0,17.0,2.0,4.0,23.0,1355.0,72.0,548.0
2006-410,Monte Carlo Masters,Clay,64,M,20060417,1,103819,1.0,,Roger Federer,R,185.0,SUI,24.6,104925,,Q,Novak Djokovic,R,188.0,SRB,18.9,6-3 2-6 6-3,3,R64,109.0,1.0,0.0,73.0,39.0,28.0,21.0,13.0,0.0,2.0,1.0,4.0,94.0,61.0,36.0,19.0,13.0,8.0,11.0,1.0,6810.0,67.0,606.0
2006-414,Hamburg Masters,Clay,64,M,20060515,42,104269,,,Fernando Verdasco,L,188.0,ESP,22.4,104925,,Q,Novak Djokovic,R,188.0,SRB,18.9,6-4 6-3,3,R32,89.0,1.0,1.0,56.0,47.0,28.0,6.0,9.0,4.0,7.0,1.0,0.0,60.0,46.0,20.0,7.0,10.0,3.0,9.0,34.0,895.0,71.0,577.0
2006-422,Cincinnati Masters,Hard,64,M,20060814,42,103722,,,Florent Serra,R,180.0,FRA,25.4,104925,,,Novak Djokovic,R,188.0,SRB,19.2,6-4 6-4,3,R32,68.0,3.0,1.0,56.0,31.0,19.0,19.0,10.0,0.0,1.0,6.0,3.0,57.0,33.0,21.0,13.0,10.0,1.0,4.0,52.0,755.0,24.0,1168.0
2006-439,Umag,Clay,32,A,20060724,31,104527,,,Stan Wawrinka,R,183.0,SUI,21.3,104925,4.0,,Novak Djokovic,R,188.0,SRB,19.1,6-6(1) RET,3,F,73.0,0.0,1.0,45.0,26.0,17.0,9.0,6.0,3.0,5.0,0.0,1.0,45.0,29.0,20.0,7.0,6.0,7.0,9.0,69.0,573.0,28.0,1071.0
2006-440,s Hertogenbosch,Grass,32,A,20060619,21,103401,,,Jan Hernych,R,190.0,CZE,26.9,104925,8.0,,Novak Djokovic,R,188.0,SRB,19.0,6-2 6-4,3,R16,68.0,1.0,2.0,54.0,36.0,26.0,12.0,9.0,0.0,0.0,5.0,6.0,55.0,30.0,22.0,10.0,9.0,3.0,6.0,128.0,333.0,40.0,827.0
2006-540,Wimbledon,Grass,128,G,20060626,114,104339,7.0,,Mario Ancic,R,196.0,CRO,22.2,104925,,,Novak Djokovic,R,188.0,SRB,19.0,6-4 4-6 4-6 7-5 6-3,5,R16,204.0,31.0,6.0,138.0,81.0,69.0,32.0,26.0,1.0,3.0,11.0,5.0,132.0,86.0,70.0,25.0,25.0,5.0,8.0,10.0,1885.0,39.0,841.0
2006-560,US Open,Hard,128,G,20060828,107,103720,15.0,,Lleyton Hewitt,R,180.0,AUS,25.5,104925,20.0,,Novak Djokovic,R,188.0,SRB,19.2,6-3 6-1 6-2,5,R32,89.0,10.0,3.0,71.0,37.0,29.0,23.0,12.0,5.0,5.0,3.0,7.0,83.0,56.0,32.0,10.0,12.0,5.0,11.0,17.0,1515.0,23.0,1183.0
2006-580,Australian Open,Hard,128,G,20060116,7,102834,,,Paul Goldstein,R,178.0,USA,29.4,104925,,,Novak Djokovic,R,188.0,SRB,18.6,6-2 1-6 6-3 6-2,5,R128,148.0,2.0,7.0,116.0,72.0,51.0,20.0,16.0,10.0,13.0,6.0,9.0,114.0,71.0,44.0,18.0,16.0,13.0,19.0,68.0,567.0,76.0,502.0
2007-1536,Madrid Masters,Hard,48,M,20071015,46,103900,,,David Nalbandian,R,180.0,ARG,25.7,104925,3.0,,Novak Djokovic,R,188.0,SRB,20.3,6-4 7-6(4),3,SF,105.0,8.0,0.0,68.0,41.0,35.0,15.0,11.0,2.0,2.0,9.0,5.0,81.0,47.0,34.0,16.0,11.0,4.0,5.0,25.0,1160.0,3.0,4370.0
2007-311,Queen's Club,Grass,56,A,20070611,43,103096,14.0,,Arnaud Clement,R,173.0,FRA,29.4,104925,4.0,,Novak Djokovic,R,188.0,SRB,20.0,2-6 6-3 6-4,3,R16,113.0,2.0,0.0,91.0,58.0,47.0,13.0,14.0,7.0,9.0,18.0,4.0,77.0,48.0,38.0,14.0,13.0,6.0,8.0,43.0,745.0,4.0,3010.0
2007-352,Paris Masters,Hard,48,M,20071028,21,102148,,,Fabrice Santoro,R,178.0,FRA,34.8,104925,3.0,,Novak Djokovic,R,188.0,SRB,20.4,6-3 6-2,3,R32,175.0,1.0,2.0,47.0,25.0,21.0,16.0,9.0,2.0,2.0,5.0,3.0,57.0,31.0,21.0,10.0,8.0,4.0,7.0,39.0,731.0,3.0,4470.0
2007-407,Rotterdam,Hard,32,A,20070219,30,104022,,,Mikhail Youzhny,R,183.0,RUS,24.6,104925,5.0,,Novak Djokovic,R,188.0,SRB,19.7,3-6 7-6(7) 7-5,3,SF,,,,,,,,,,,,,,,,,,,,22.0,1215.0,14.0,1625.0
2007-410,Monte Carlo Masters,Clay,56,M,20070415,42,103970,12.0,,David Ferrer,R,175.0,ESP,25.0,104925,6.0,,Novak Djokovic,R,188.0,SRB,19.9,7-5 6-4,3,R16,109.0,2.0,5.0,74.0,46.0,31.0,13.0,11.0,1.0,4.0,3.0,3.0,81.0,50.0,30.0,13.0,11.0,6.0,11.0,16.0,1615.0,7.0,2540.0
2007-414,Hamburg Masters,Clay,56,M,20070514,50,102845,,,Carlos Moya,R,190.0,ESP,30.7,104925,4.0,,Novak Djokovic,R,188.0,SRB,19.9,7-6(4) 4-6 7-5,3,QF,161.0,5.0,5.0,115.0,65.0,46.0,25.0,17.0,5.0,8.0,4.0,2.0,108.0,75.0,55.0,12.0,17.0,8.0,11.0,36.0,860.0,6.0,2735.0
2007-422,Cincinnati Masters,Hard,56,M,20070813,29,102845,,,Carlos Moya,R,190.0,ESP,30.9,104925,4.0,,Novak Djokovic,R,188.0,SRB,20.2,6-4 6-1,3,R32,61.0,3.0,1.0,42.0,21.0,20.0,13.0,8.0,1.0,1.0,5.0,4.0,46.0,25.0,18.0,9.0,9.0,0.0,4.0,19.0,1325.0,3.0,3700.0
2007-439,Umag,Clay,32,A,20070723,17,104678,,Q,Viktor Troicki,R,193.0,SRB,21.4,104925,1.0,,Novak Djokovic,R,188.0,SRB,20.1,2-6 6-4 7-5,3,R16,142.0,2.0,3.0,100.0,55.0,37.0,17.0,15.0,8.0,14.0,3.0,2.0,88.0,55.0,34.0,15.0,15.0,4.0,10.0,176.0,230.0,3.0,3245.0
2007-495,Dubai,Hard,32,A,20070226,25,103819,1.0,,Roger Federer,R,185.0,SUI,25.5,104925,7.0,,Novak Djokovic,R,188.0,SRB,19.7,6-3 6-7(6) 6-3,3,QF,123.0,8.0,1.0,100.0,62.0,46.0,22.0,16.0,3.0,5.0,6.0,4.0,98.0,63.0,42.0,17.0,14.0,3.0,7.0,1.0,8120.0,14.0,1665.0
2007-496,Marseille,Hard,32,A,20070212,12,104022,,,Mikhail Youzhny,R,183.0,RUS,24.6,104925,4.0,,Novak Djokovic,R,188.0,SRB,19.7,6-4 4-6 7-6,3,R32,152.0,11.0,3.0,98.0,52.0,39.0,25.0,16.0,1.0,4.0,5.0,3.0,114.0,59.0,38.0,31.0,16.0,6.0,9.0,22.0,1180.0,14.0,1625.0
2007-560,US Open,Hard,128,G,20070827,127,103819,1.0,,Roger Federer,R,185.0,SUI,26.0,104925,3.0,,Novak Djokovic,R,188.0,SRB,20.2,7-6(4) 7-6(2) 6-4,5,F,144.0,11.0,4.0,106.0,66.0,52.0,25.0,17.0,7.0,9.0,5.0,7.0,116.0,64.0,45.0,29.0,17.0,2.0,5.0,1.0,7605.0,3.0,3670.0
2007-605,Masters Cup,Hard,8,F,20071112,5,104755,,,Richard Gasquet,R,185.0,FRA,21.4,104925,,,Novak Djokovic,R,188.0,SRB,20.4,6-4 6-2,3,RR,85.0,2.0,2.0,62.0,35.0,27.0,11.0,9.0,1.0,3.0,1.0,2.0,47.0,24.0,12.0,9.0,9.0,5.0,10.0,8.0,1830.0,3.0,4470.0
2007-605,Masters Cup,Hard,8,F,20071112,7,103970,,,David Ferrer,R,175.0,ESP,25.6,104925,,,Novak Djokovic,R,188.0,SRB,20.4,6-4 6-4,3,RR,102.0,1.0,1.0,66.0,42.0,27.0,19.0,10.0,3.0,3.0,4.0,1.0,66.0,43.0,29.0,12.0,10.0,4.0,6.0,6.0,2250.0,3.0,4470.0
2008-1720,Bangkok,Hard,28,A,20080922,27,104542,2.0,,Jo-Wilfried Tsonga,R,188.0,FRA,23.4,104925,1.0,,Novak Djokovic,R,188.0,SRB,21.3,7-6(4) 6-4,3,F,101.0,8.0,1.0,71.0,41.0,32.0,16.0,11.0,5.0,6.0,3.0,1.0,71.0,44.0,31.0,14.0,11.0,1.0,3.0,20.0,1250.0,3.0,4855.0
2008-352,Paris Masters,Hard,48,M,20081026,38,104542,13.0,,Jo-Wilfried Tsonga,R,188.0,FRA,23.5,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.4,6-4 1-6 6-3,3,R16,114.0,5.0,4.0,82.0,46.0,37.0,18.0,13.0,7.0,9.0,5.0,1.0,79.0,52.0,33.0,19.0,13.0,7.0,9.0,14.0,1485.0,3.0,4575.0
2008-403,Miami Masters,Hard,96,M,20080327,56,104731,,Q,Kevin Anderson,R,203.0,RSA,21.8,104925,3.0,,Novak Djokovic,R,188.0,SRB,20.8,7-6(1) 3-6 6-4,3,R64,142.0,6.0,5.0,107.0,70.0,51.0,19.0,16.0,3.0,6.0,4.0,1.0,89.0,50.0,34.0,22.0,15.0,3.0,5.0,122.0,370.0,3.0,5280.0
2008-410,Monte Carlo Masters,Clay,56,M,20080420,53,103819,1.0,,Roger Federer,R,185.0,SUI,26.7,104925,3.0,,Novak Djokovic,R,188.0,SRB,20.9,6-3 3-2 RET,3,SF,72.0,1.0,0.0,42.0,22.0,18.0,10.0,7.0,3.0,4.0,2.0,3.0,62.0,37.0,22.0,10.0,7.0,2.0,5.0,1.0,6425.0,3.0,4725.0
2008-421,Canada Masters,Hard,56,M,20080721,51,104918,8.0,,Andy Murray,R,190.0,GBR,21.1,104925,3.0,,Novak Djokovic,R,188.0,SRB,21.1,6-3 7-6(3),3,QF,105.0,2.0,0.0,73.0,30.0,21.0,27.0,11.0,3.0,5.0,3.0,2.0,64.0,39.0,26.0,12.0,10.0,3.0,6.0,9.0,1730.0,3.0,4945.0
