tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,winner_rank,winner_rank_points,loser_rank,loser_rank_points
2009-615,Dusseldorf,Clay,32,A,20090517,295,105223,,,Juan Martin del Potro,R,198.0,ARG,20.6,104214,,,Igor Andreev,R,185.0,RUS,25.8,6-3 7-6(3),3,RR,,,,,,,,,,,,,,,,,,,,5.0,4830.0,27.0,1680.0
2010-580,Australian Open,Hard,128,G,20100118,88,105223,4.0,,Juan Martin del Potro,R,198.0,ARG,21.3,103484,,,James Blake,R,185.0,USA,30.0,6-4 6-7(3) 5-7 6-3 10-8,5,R64,257.0,19.0,9.0,188.0,109.0,86.0,34.0,31.0,5.0,10.0,16.0,3.0,217.0,135.0,93.0,39.0,30.0,15.0,22.0,5.0,6580.0,45.0,935.0
2010-580,Australian Open,Hard,128,G,20100118,108,105223,4.0,,Juan Martin del Potro,R,198.0,ARG,21.3,104252,,,Florian Mayer,R,190.0,GER,26.2,6-3 0-6 6-4 7-5,5,R32,154.0,11.0,5.0,123.0,72.0,51.0,23.0,19.0,5.0,10.0,5.0,3.0,112.0,75.0,48.0,20.0,18.0,9.0,14.0,5.0,6580.0,60.0,746.0
2011-338,Sydney,Hard,28,A,20110110,10,105223,,WC,Juan Martin del Potro,R,198.0,ARG,22.2,103852,6.0,,Feliciano Lopez,L,188.0,ESP,29.3,6-7(5) 7-6(9) 7-6(3),3,R32,200.0,21.0,7.0,148.0,85.0,68.0,33.0,18.0,7.0,8.0,20.0,3.0,124.0,66.0,50.0,33.0,18.0,2.0,3.0,259.0,180.0,32.0,1310.0
2011-580,Australian Open,Hard,128,G,20110117,27,105223,,,Juan Martin del Potro,R,198.0,ARG,22.3,104534,,,Dudi Sela,R,175.0,ISR,25.7,7-6(13) 6-4 6-4,5,R128,159.0,19.0,3.0,112.0,71.0,54.0,20.0,16.0,3.0,5.0,4.0,1.0,96.0,52.0,37.0,25.0,16.0,2.0,6.0,236.0,200.0,92.0,568.0
2011-424,San Jose,Hard,32,A,20110207,6,105223,,,Juan Martin del Potro,R,198.0,ARG,22.3,104559,,,Teymuraz Gabashvili,R,188.0,RUS,25.7,6-3 6-2,3,R32,78.0,9.0,1.0,49.0,28.0,25.0,13.0,9.0,1.0,1.0,9.0,3.0,58.0,30.0,18.0,14.0,8.0,6.0,9.0,484.0,65.0,76.0,626.0
2011-424,San Jose,Hard,32,A,20110207,19,105223,,,Juan Martin del Potro,R,198.0,ARG,22.3,105041,,,Lukas Lacko,R,185.0,SVK,23.2,6-1 7-6(1),3,R16,100.0,9.0,4.0,67.0,35.0,31.0,17.0,10.0,4.0,5.0,3.0,1.0,61.0,32.0,19.0,13.0,9.0,5.0,8.0,484.0,65.0,113.0,493.0
2011-424,San Jose,Hard,32,A,20110207,26,105223,,,Juan Martin del Potro,R,198.0,ARG,22.3,103720,7.0,,Lleyton Hewitt,R,180.0,AUS,29.9,6-2 6-3,3,QF,76.0,7.0,1.0,46.0,32.0,26.0,8.0,8.0,3.0,3.0,3.0,5.0,74.0,44.0,28.0,9.0,9.0,7.0,11.0,484.0,65.0,70.0,700.0
2011-402,Memphis,Hard,32,A,20110214,8,105223,,WC,Juan Martin del Potro,R,198.0,ARG,22.3,104545,6.0,,John Isner,R,206.0,USA,25.8,6-4 6-3,3,R32,74.0,8.0,1.0,52.0,33.0,27.0,11.0,9.0,3.0,3.0,12.0,4.0,62.0,33.0,23.0,13.0,10.0,1.0,4.0,298.0,155.0,24.0,1510.0
2011-402,Memphis,Hard,32,A,20110214,20,105223,,WC,Juan Martin del Potro,R,198.0,ARG,22.3,104471,,,Ivan Dodig,R,183.0,CRO,26.1,6-4 6-4,3,R16,85.0,4.0,2.0,56.0,33.0,28.0,13.0,10.0,1.0,1.0,6.0,0.0,53.0,24.0,18.0,17.0,10.0,2.0,4.0,298.0,155.0,62.0,794.0
2011-402,Memphis,Hard,32,A,20110214,26,105223,,WC,Juan Martin del Potro,R,198.0,ARG,22.3,103188,,Q,Michael Russell,R,173.0,USA,32.7,6-4 6-2,3,QF,88.0,7.0,0.0,53.0,30.0,25.0,14.0,9.0,0.0,0.0,2.0,5.0,57.0,33.0,23.0,9.0,9.0,2.0,5.0,298.0,155.0,107.0,506.0
2011-499,Delray Beach,Hard,32,A,20110221,11,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,105575,,,Ricardas Berankis,R,175.0,LTU,20.6,6-4 6-1,3,R32,77.0,2.0,2.0,62.0,34.0,27.0,13.0,9.0,7.0,8.0,1.0,3.0,47.0,26.0,19.0,6.0,8.0,1.0,5.0,166.0,335.0,74.0,638.0
2011-499,Delray Beach,Hard,32,A,20110221,22,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,104559,,,Teymuraz Gabashvili,R,188.0,RUS,25.7,6-1 6-1,3,R16,70.0,4.0,0.0,35.0,24.0,22.0,6.0,7.0,0.0,0.0,2.0,1.0,42.0,14.0,5.0,12.0,7.0,3.0,8.0,166.0,335.0,76.0,626.0
2011-499,Delray Beach,Hard,32,A,20110221,27,105223,,,Juan Martin del Potro,R,198.0,ARG,22.4,104731,5.0,,Kevin Anderson,R,203.0,RSA,24.7,6-4 6-4,3,QF,83.0,6.0,0.0,54.0,34.0,27.0,14.0,10.0,0.0,0.0,4.0,1.0,53.0,33.0,28.0,9.0,10.0,0.0,2.0,166.0,335.0,40.0,1064.0
